MERY.PA_prix;LI.PA_prix;COV.PA_prix;NK.PA_prix;BNP.PA_prix;ACA.PA_prix;CS.PA_prix;EN.PA_prix;DG.PA_prix;AI.PA_prix;SAN.PA_prix;ORA.PA_prix;ITP.PA_prix;RCO.PA_prix;ERA.PA_prix;BN.PA_prix;TTE.PA_prix;RUI.PA_prix;ABCA.PA_prix;ALTA.PA_prix;VCT.PA_prix;ICAD.PA_prix
27.6;25.450001;72.51268;45.935001;49.82;9.783699;12.135;31.825001;39.650002;55.982796;48.529999;16.225;7.232919;53.700001;250.850006;46.25;37.970001;19.8864;7.04;125.356033;54.990002;75.25
27.42;25.030001;72.001755;45.540001;48.735001;9.687403;11.885;31.555;39.174999;55.705235;48.419998;16.184999;7.275403;53.400002;246.100006;45.775002;37.735001;20.362005;6.96;125.60183;55;75.400002
27.5;24.790001;70.439484;44.650002;47.18;9.340736;11.47;30.74;38.264999;54.305363;46.970001;15.755;7.301956;52.110001;239.699997;45.18;37.099998;20.221434;6.82;124.864441;54.299999;74.099998
27.48;24.299999;68.749489;44.115002;45.599998;9.091329;11.06;30.74;37.299999;54.426044;46.580002;15.6;7.275403;50.5;238;45.125;37.314999;20.448692;6.85;124.864441;53.75;72.099998
27.405001;25.280001;69.054085;45.919998;46.549999;9.471699;11.42;31.49;37.75;55.023403;47.799999;15.77;7.248851;52.150002;246.300003;45.779999;37.619999;20.552893;6.95;124.864441;54.099998;74.68
28.035;26.395;70.537743;47.259998;48.025002;9.740366;11.815;31.879999;38.240002;55.325096;47.959999;15.905;7.2993;52.220001;254.149994;46.959999;38.035;20.5844;7;125.257713;55.970001;75.699997
28.035;26.190001;70.685127;47.27;48.84;9.802958;11.74;31.76;38.73;55.699203;47.919998;15.905;7.2993;51.540001;254;46.384991;38.060001;20.843737;6.98;125.257713;57.25;76.059998
28.33;26.295;70.301926;47.52;48.18;9.581477;11.675;31.105;38.68;55.862118;47.834999;15.72;7.352406;51.950001;254.949997;46.48;38.435001;20.66923;6.91;124.962761;57.73;75.949997
28.5;26.735001;70.911118;49.584999;49.279999;9.668143;11.905;31.57;39.48;56.556019;48.549999;15.835;7.315232;52.5;259.600006;47.119999;39.009998;21.207291;7.02;125.257713;58.720001;77.379997
28.33;26.809999;70.832512;49.189999;50.610001;9.817403;12.27;31.815001;39.639999;57.563686;49.145;15.9;7.275403;52.099998;254.850006;47.110001;39.119999;21.418152;7.02;124.864441;58.650002;77.510002
28.365;26.645;69.879433;48.950001;52.009998;10.173699;12.83;32.025002;40.080002;57.286125;49.34;16.040001;7.169193;50.630001;253;47.014999;39.419998;21.328474;7.03;124.874275;61.25;77.769997
28.34;26.625;67.07914;49.099998;51.650002;10.130365;12.695;31.945;40.279999;57.346466;49.310001;15.98;7.209022;50.73;256.100006;46.994999;39.244999;21.265457;7.03;124.864441;63;77.699997
28.200001;26.65;68.975479;49.834999;52.07;10.231476;12.85;31.955;40.404999;57.853313;49;16;7.049706;51.080002;263.75;47.334999;39.764999;21.32605;7.01;124.815285;62.650002;77.849998
28.190001;27.07;69.643616;50.169998;51.849998;10.269995;12.825;32.099998;40.375;58.269657;49.630001;16.049999;7.102811;50.400002;257.75;47.505001;40.09;21.086105;7.06;124.353188;62.299999;79
28;27.125;68.818268;50.139999;50.700001;10.00518;12.655;31.98;40.43;58.3843;49.529999;15.965;7.089535;50;257.25;47.560001;39.919998;21.280001;7.08;123.389664;61.869999;78.839996
28;27.105;68.18943;50.259998;50.59;9.966662;12.73;32.02;40.48;58.963558;49.195;16.035;7.03643;49.755001;254.350006;47.709999;39.904999;21.398762;7.22;122.898071;61.029999;77.900002
27.620001;26.870001;67.668678;50.400002;49.709999;9.716291;12.645;31.995001;40.544991;59.017864;48.654999;15.915;6.919599;51.860001;255.899994;47.200001;39.77;21.338169;7.2;121.914886;61.950001;76.459999
27.610001;27.18;68.720016;50.419998;49.764999;9.514069;12.78;32.255001;40.599998;58.80064;48.895;15.935;6.863838;52.369999;257;47.395;39.955002;21.248491;7.18;122.406479;62.830002;77.589996
27.285;27.200001;70.174194;50.599998;50.279999;9.593995;12.91;32.619999;40.959999;59.729866;49.220001;16.075001;7.190435;52.59;259.700012;48;40.549999;21.328474;7.21;123.881256;62.889999;77.330002
27.4;27.049999;70.2528;50.68;49.735001;9.580514;12.86;32.41;40.985001;59.07217;49.5;16;7.280714;53.360001;259.299988;47.764999;40.509998;20.853432;7.21;123.871429;62.41;76.400002
27.49;27.07;71.255013;50.52;49.549999;9.456292;12.89;32.355;40.700001;58.348099;49.439999;16.030001;7.259472;53.900002;258.049988;48.005001;40.505001;20.795261;7.24;123.094711;61.75;76.199997
27.389999;26.889999;70.44931;49.974991;48.919998;9.230958;12.68;32.404999;40.415001;57.829178;48.759998;15.83;7.235574;53.349998;255.800003;47.860001;39.994999;20.710432;7.18;122.907906;60.66;75.5
27.370001;27.1;71.078148;50.240002;48.775002;9.304144;12.655;32.349998;40.575001;57.605923;48.700001;15.775;7.155917;52.990002;254.800003;47.744999;40.035;20.69589;7.21;123.871429;60.619999;75.519997
27.610001;27.475;71.765938;50.84;48.98;9.262736;12.69;32.560001;41.275002;58.81271;49.150002;15.905;7.089535;52.900002;257.399994;48.235001;40.540001;20.78072;7.26;123.861595;61.349998;76.910004
27.875;27;71.019196;50.490002;48.424999;9.245403;12.585;32.369999;41.119999;57.744705;48.650002;15.7;7.166538;53.009998;257.5;47.759998;40.119999;21.073986;7.26;122.898071;61.740002;76.349998
28.200001;27.639999;71.648033;50.68;49.334999;9.474588;12.83;32.939999;41.720001;57.961926;49.389999;15.9;7.264782;53.25;257.549988;47.93;40.59;21.32605;7.23;123.63546;62.400002;77.059998
28.195;27.715;72.34565;51.5;50;9.682588;13.075;32.639999;41.424999;57.805042;49.689999;15.945;7.309922;53.029999;260.799988;47.474991;41.130001;21.376947;7.32;122.898071;62.16;76.5
28.700001;27.76;72.797623;51.5;50.150002;9.725921;13.24;32.895;40.875;57.32233;49.84;15.98;7.434719;53.889999;256.100006;46.755001;41.290001;21.689604;7.28;123.389664;62.450001;76.599998
28.459999;27.26;72.05088;50.990002;49.834999;9.533329;13.5;32.759998;40.384991;56.290527;50.279999;16.125;7.466582;53.099998;254.25;46.439999;41.549999;21.692028;7.24;123.389664;62.5;75.599998
27.700001;27.094999;71.775764;50.900002;48.715;9.321477;13.205;32.625;39.994999;55.723339;49.75;15.935;7.418787;54.91;253.899994;46.169998;41.220001;21.507828;7.31;122.898071;62.209999;74.019997
27.1;26.325001;70.596695;50.25;47.32;9.050884;12.755;31.959999;39.639999;54.89669;48.904999;15.675;6.903667;54.25;250;45.935001;40.689999;21.328474;7.23;122.898071;61.799999;74.5
27.309999;26.5;72.827103;51.889999;47.935001;9.264662;12.975;32.244999;40.305;56.109509;49.439999;15.71;6.757628;53.400002;254.300003;46.014999;41.040001;21.425423;7.31;122.898071;61.610001;74.849998
28;26.85;73.69175;52.240002;50.259998;9.802958;13.67;32.865002;40.805;57.310261;51.25;15.945;6.608934;52.169998;259.899994;45.994999;41.740002;20.875244;7.32;123.881256;61.93;75.25
28.209999;26.940001;74.202682;51.639999;51.689999;10.01481;14.3;33.145;41.205002;57.195618;51.799999;15.94;6.611589;51.5;258.049988;45.689999;42;21.219408;7.24;124.864441;61.990002;75.800003
28.33;27.440001;73.986519;51.099998;52.57;9.990736;14.54;33.244999;41.595001;56.936157;51.200001;15.825;6.585036;51;259.600006;45.255001;42.400002;21.030359;7.25;123.89109;62;76
28.219999;27.190001;73.436287;51.099998;52.32;10.024439;14.5;32.880001;41.075001;56.598255;51.099998;15.775;6.585036;52.299999;257.5;45.625;42.154999;21.195171;7.25;124.854614;61.5;76.199997
28.615;27.219999;73.760529;51.360001;53.240002;10.183328;14.75;34.665001;41.715;56.887886;50.91;15.765;6.558484;52.66;258.850006;45.099998;42.5;21.449659;7.33;125.356033;61.799999;76.330002
28.24;26.805;73.505066;50.099998;53.02;10.221847;14.27;33.93;41.25;56.700832;50.759998;15.655;6.35934;53.110001;255.550003;44.720001;42.200001;21.192747;7.3;125.847626;62;76.230003
28.165001;26.584999;72.34565;49.080002;53.889999;10.491476;14.7;33.985001;42;56.109509;50.18;15.705;6.327476;50.099998;250.800003;44.279999;41.945;20.964922;7.35;126.339218;60;76.540001
29;26.285;72.276871;49.904999;55.099998;10.838143;14.95;34.68;42.48;56.912022;50.869999;16.129999;6.369961;50.240002;252.800003;44.810001;42.525002;20.657112;7.38;126.732491;60.200001;77.300003
28.309999;26.309999;73.00396;49.845001;55.169998;10.737032;15.12;35;43.119999;55.632828;50.98;16.26;6.449618;49.939999;254.449997;44.959999;42.904999;20.843737;7.39;128.748016;60.470001;78.459999
28.200001;26.200001;72.601112;49.41;54.549999;10.529995;15.15;34.639999;43.025002;55.753506;50.650002;16.24;6.797457;50.709999;255.350006;44.735001;42.619999;20.928564;7.29;131.727066;60.040001;79.07
28.5;26.565001;72.561813;49.825001;54.419998;10.322958;15.345;34.700001;43;56.543953;51.400002;16.135;6.683281;51.639999;261.450012;44.68;43;20.843737;7.34;131.746735;58.509998;79.230003
28.26;26.9;72.915527;49.77;55.48;10.558884;15.555;34.57;43.134991;56.151749;51.169998;16.155001;6.67797;52.419998;262;44.395;43.215;20.838888;7.35;132.533279;57.93;79.440002
28.15;26.9;72.208092;48.764999;55.080002;10.544439;15.39;34.185001;42.5;55.101845;49.215;15.88;6.733731;52.580002;259.25;43.945;42.325001;20.683773;7.37;133.614792;57.700001;79.160004
27.940001;26.559999;72.188438;48.099998;54.599998;10.390365;15.46;34.009998;42.285;55.047539;49.875;15.955;6.685936;51.810001;259.5;43.990002;42.715;20.565012;7.36;137.645844;55.599998;79.290001
28;27.344999;72.434074;49.740002;56.59;10.52518;15.645;33.834999;42.415001;56.483612;50.689999;16.16;6.72311;51.799999;264.549988;44.849998;44.080002;20.533504;7.35;137.645844;57.119999;80.139999
28.1;27.219999;72.267044;49.154999;56.900002;10.635921;15.61;33.805;42.369999;56.598255;50.73;16.415001;6.754973;51.5;266;45.189999;44;20.443827;7.33;135.679474;57.23;79.800003
28;27.379999;73.00396;49.224991;56.029999;10.52518;15.385;33.459999;42.375;56.181915;50;16.440001;6.834631;51.009998;263.700012;45;43.549999;20.189341;7.33;134.696289;56.560001;79.75
28.049999;27.555;74.183029;49.615002;55.810001;10.554069;15.56;33.810001;42.665001;56.447411;50.299999;16.450001;6.871804;51;263.600006;44.970001;43.52;20.310524;7.33;134.696289;56.060001;80.760002
28.24;27.195;76.285698;50.169998;56.32;11.021106;15.88;34.424999;43.115002;56.556019;50.790001;16.530001;6.975359;51.299999;271.649994;45.23;43.584999;20.647417;7.42;134.696289;56.919998;80.800003
28.32;27.450001;77.111046;50.869999;56.810001;11.382217;16.110001;34.185001;43.775002;56.133644;51.139999;16.450001;6.967393;51;269.799988;44.945;43.630001;20.540775;7.38;134.686462;58;81.199997
28.235001;27.809999;77.111046;50.240002;57.099998;11.247402;15.875;34.060001;43.775002;56.706867;50.34;16.325001;6.887736;50.639999;268;44.404999;43;20.562588;7.38;134.666794;58.540001;81.18
27.66;27.405001;74.664482;50.23;56.459999;11.17518;15.75;33.91;43.93;56.658596;50.389999;16.275;6.882425;50.279999;267.75;44.099998;43.474991;20.116629;7.37;132.729919;58.130001;81.099998
27.639999;27.68;75.106628;50.240002;56.720001;11.136661;15.645;33.654999;43.830002;56.664631;49.650002;16.24;6.800112;50.959999;267.600006;43.584999;43.445;20.128748;7.38;133.713104;58.5;81.330002
27.73;27.995001;75.68634;52.5;56.040001;11.049995;15.45;33.705002;44.049999;58.034332;49.93;16.16;6.877115;51.540001;273.799988;43.950001;43.305;20.053614;7.54;134.204697;58.990002;81.900002
27.85;28.215;75.764946;51.639999;57.290001;11.228143;15.585;33.650002;43.955002;57.702469;49.799999;16.129999;6.903667;51.349998;273.799988;45.415001;43.465;20.043919;7.62;131.648422;59.18;81.839996
27.85;28.26;76.295525;51.52;58.970001;11.762587;15.925;33.700001;43.990002;56.839615;51.549999;16.315001;6.816044;50.810001;276.649994;45.505001;43.41;20.194187;7.69;131.746735;59.200001;82.059998
27.870001;28.445;76.462563;51.580002;58.77;11.719254;15.4;33.5;43.965;56.809444;51.360001;16.190001;6.77356;49.235001;265.950012;45.564999;43.5;20.099663;7.73;129.288773;59.400002;81.400002
27.85;28.504999;76.315178;51.5;58.240002;11.757772;15.52;33.889999;44.615002;57.50938;50.869999;16.450001;6.800112;48.775002;259.299988;45.834999;43.605;20.048765;7.69;130.76355;60.5;81.050003
27.555;28.27;75.312965;50.93;57.150002;11.526661;14.965;33.294991;43.740002;56.815479;50.310001;16.355;6.797457;49.439999;258.950012;45.66;43.049999;20.014833;7.62;130.448929;61.610001;79.809998
27.315001;28.025;74.625175;49.860001;55.560001;11.199254;14.845;33.465;42.720001;56.079342;49.205002;16.219999;6.696557;48.744999;258.149994;45.220001;42.985001;19.534943;7.52;129.780365;61.060001;80.5
27.299999;27.709999;73.131691;49.314999;55.029999;11.338883;14.825;33.174999;42.09;55.089775;49.115002;16.195;6.585036;48.299999;253.399994;44.785;43;19.19805;7.54;130.271957;60.700001;79.68
27.200001;27.59;74.330414;49.494999;54.650002;11.931105;14.745;32.779999;42.360001;55.439743;49.310001;15.96;6.492102;47.93;257;44.75;43.654999;19.171391;7.54;130.271957;60.009998;80.120003
27.389999;27.754999;75.627388;50.43;55.91;12.18629;15.04;33.099998;42.955002;55.904354;49.715;16.014999;6.585036;48.490002;261.549988;45.285;43.779999;19.551908;7.61;130.76355;61.220001;80.669998
27.555;28.264999;77.297729;50.849998;56.580002;12.248883;15.22;33.505001;43.619999;56.60429;50;16.030001;6.646107;48.674999;261.75;45.43;44.41;19.680365;7.62;130.76355;61.540001;81.239998
27.51;28.190001;76.315178;50.740002;55.119999;11.92629;15.035;33.200001;43.110001;56.284492;50.580002;15.885;6.656728;50.009998;263.850006;45.595001;43.465;19.820938;7.69;131.245316;62;81.169998
27.299999;27.799999;74.870819;50.740002;54.330002;11.699994;14.705;34.209999;43.605;56.049171;51.07;15.87;6.638142;49.990002;262.149994;45.005001;43.360001;19.651279;7.65;130.271957;61.759998;80.75
27.5;28.15;76.452736;51.34;54.169998;11.666291;14.945;34.275002;44.275002;56.694801;51.459999;15.705;6.664694;50.290001;263.25;45.23;43.84;20.211153;7.66;129.288773;61.450001;82.43
27.5;28.295;76.83593;50.759998;53.209999;11.54592;15.01;33.98;43.564999;56.743073;51.099998;15.7;6.638142;50.490002;263.700012;44.869999;43.959999;20.136019;7.66;129.780365;61.189999;83.529999
27.514999;28.209999;76.099014;50.459999;52.23;11.343698;14.845;34.224991;43.645;56.193985;50.48;15.535;6.67266;51.009998;262.600006;44.514999;43.700001;20.257202;7.64;129.780365;61.310001;84.510002
27.73;28.424999;76.37413;51.16;53.200001;11.54592;15.225;34.605;43.705002;56.64653;50.549999;15.68;6.67266;52.110001;259.950012;44.580002;43.650002;20.087545;7.63;133.516464;61.259998;83.900002
27.895;28.549999;76.718025;51.349998;52.700001;11.257032;15.11;34.310001;43.625;56.869785;50.279999;15.605;6.757628;51.810001;255.399994;44.505001;43.099998;20.116629;7.61;141.08699;61.259998;83.809998
27.879999;28.33;75.931976;49;52.599998;11.232957;14.915;33.98;43.27;56.224155;50.669998;15.575;6.67797;51.830002;253.949997;44.75;42.605;20.073004;7.47;143.544952;61.16;83.470001
27.74;27.985001;75.401398;48.345001;53.139999;11.228143;14.61;33.549999;43.035;55.331131;49.389999;15.47;6.598313;51.57;252.149994;44.27;42.255001;19.818516;7.47;143.544952;59.93;83
27.58;27.65;74.635002;47.450001;53.07;11.603698;14.125;33.169998;42.465;54.588959;48.400002;15.195;6.664694;50.990002;246.949997;43.73;41.595001;19.811243;7.28;143.05336;58.810001;82.510002
26.995001;26.795;72.954834;46.805;51.959999;11.184809;13.695;32.470001;41.305;52.573627;46.830002;14.89;6.319511;51.049999;243;42.73;40.619999;19.195627;7.21;138.629028;58.650002;81.519997
26.780001;26.120001;70.861984;46.34;50.34;10.867032;13.33;31.735001;40.255001;51.710773;46.119999;14.735;6.008846;50.799999;238.100006;42.34;39.82;19.105949;7.21;140.595398;58.209999;80.75
26.959999;27.045;72.414429;47.419998;51.75;10.862217;13.945;32.549999;41.299999;53.291664;47.259998;14.95;6.10178;51.060001;245.600006;43;40.790001;19.135035;7.41;140.103806;58.43;82
26.965;27.07;73.39698;47.990002;52;10.804439;14.01;32.314999;41.34;53.943329;47.115002;15.01;6.165506;51.240002;246.649994;43.005001;40.759998;19.185932;7.46;139.612213;59.48;83.870003
27.35;27.955;74.11425;48.98;53.18;11.151106;14.525;33.099998;42.41;55.09581;47.990002;15.54;6.431032;51.299999;253;43.98;41.514999;19.934853;7.67;139.858002;60.049999;85.629997
27.370001;27.705;72.591286;48.919998;52.57;11.362957;14.495;33.014999;42.209999;54.908756;47.654999;15.535;6.449618;50.900002;248.25;44.205002;41.630001;20.085121;7.64;139.612213;59.990002;84.230003
27.85;28.059999;73.88826;49.139999;52.560001;11.377402;14.535;33.369999;42.455002;55.355267;47.785;15.57;6.369961;51.720001;253.100006;44.77;42.084999;20.056038;7.63;140.595398;60.599998;86.160004
27.950001;28.65;73.986519;50.810001;53.389999;11.492957;14.725;33.825001;43.290001;56.097443;48.540001;15.68;6.292958;51.93;257.700012;45.259998;42.505001;20.060884;7.68;145.511322;61.369999;86.889999
28;28.555;74.517097;51.299999;53.09;11.724068;14.68;33.865002;43.154999;55.904354;49.099998;15.69;6.380582;52.98;258.799988;45.255001;42.575001;20.007563;7.62;145.01973;61.580002;87.059998
28;28.75;74.585876;51.5;53.259998;11.724068;14.75;33.75;43.134991;55.922459;49.055;15.655;6.505379;52.889999;257.600006;45.380001;42.605;20.024529;7.55;144.036545;61.32;87
27.950001;28.74;73.69175;51.509998;53.099998;11.632587;14.735;34.150002;43.52;56.495682;49.049999;15.66;6.667349;52.900002;259.100006;45.465;42.755001;19.968784;7.58;144.508469;60.720001;87.040001
28;28.629999;73.868607;52;53.299999;11.56518;15.01;34.294991;44.035;56.80341;49.720001;15.845;6.67797;53.23;262;46.105;42.919998;20.305677;7.53;143.47612;60.299999;87.669998
28.125;28.639999;73.878433;51.73;51.610001;11.151106;14.745;33.884991;44.095001;56.574123;49.474991;15.81;6.52131;53.139999;260.799988;46.095001;42.955002;20.412319;7.56;143.05336;60.009998;87.080002
28.205;28.895;74.536751;53.009998;53.439999;11.531476;15.21;34.150002;44.959999;57.418873;50.279999;15.885;6.558484;54.380001;266;46.435001;43.595001;20.540775;7.6;143.544952;60.200001;88
28.16;28.725;74.910118;54.23;52.740002;11.281106;15.145;34.299999;44.715;57.780907;50.16;15.9;6.685936;53.82;267.600006;46.365002;43.375;20.601368;7.64;143.544952;60.099998;87.760002
28;28.735001;75.224541;53.860001;52.470001;11.160735;15.035;34.044991;44.834999;57.732635;50.580002;15.86;6.611589;54.48;269.149994;46.700001;43.564999;20.601368;7.64;143.544952;60.009998;87.650002
28;28.5;74.939598;54.25;53.389999;11.179995;15.42;34.105;44.334999;57.859348;50.549999;15.88;6.802767;53.93;268.850006;46.5;43.064999;20.548046;7.46;142.070175;59.919998;87.5
27.695;27.77;73.259422;53.779999;54.34;11.382217;15.555;33.945;43.82;57.412838;50.450001;15.8;6.877115;54.900002;264.399994;46.509998;42.834999;20.591673;7.5;143.043533;59.880001;86.660004
27.9;27.924999;73.112038;54.450001;54.700001;11.420735;15.85;34.330002;44.450001;57.998131;50.740002;15.865;7.009877;55.119999;268.399994;46.855;43.150002;20.16268;7.51;143.544952;60.200001;87.080002
27.85;26.559999;72.306343;54.139999;54.110001;11.343698;15.775;34.049999;43.645;57.696434;51.27;15.87;7.062983;54.5;268.450012;46.494999;43.005001;20.165104;7.48;144.528137;59.669998;86.18
27.57;26.105;71.471169;52.970001;53.389999;11.266661;15.55;33.450001;42.794991;56.724972;51.189999;15.69;6.826665;53.400002;259.75;46.255001;41.939999;19.699755;7.45;144.528137;59.57;85.07
27.879999;26.055;71.451523;53.439999;53.470001;11.309994;15.69;33.66;43.330002;57.316296;51.43;15.695;6.877115;54.150002;260.75;46.834999;42.049999;19.968784;7.55;145.511322;59.700001;85.150002
28.135;25.76;71.667686;52.580002;52.639999;11.04518;15.42;33.459999;42.794991;57.183548;51.169998;15.62;6.871804;54.290001;261.399994;47.755001;41.639999;19.845177;7.47;145.01973;59.560001;84.870003
28.120001;26.174999;71.706985;52.5;52.099998;10.838143;15.32;33.615002;42.794991;57.358532;51.860001;15.645;6.890391;54.200001;261.200012;48.595001;41.674999;19.922733;7.49;145.009888;59.869999;85.160004
27.9;25.67;70.74408;51.75;50.630001;10.308513;14.44;33.150002;41.759998;56.38707;50.779999;15.37;6.741697;53.18;255;48.029999;40.66;19.430725;7.5;143.485962;59.419998;80.529999
